date;open;high;low;close;volume
2018-01-23;20655.17;20711.93;20596.53;20671.2;
2018-01-24;20671.2;20711.33;20538.46;20538.46;
2018-01-25;20538.46;20595.92;20459.78;20521.74;
2018-01-26;20521.74;20639.25;20485.83;20615.58;
2018-01-29;20615.58;20715.75;20577.92;20577.92;
2018-01-30;20577.92;20577.92;20370.93;20370.93;
2018-01-31;20370.93;20383.1;20212.12;20243.6;
2018-02-01;20243.6;20333.64;20184.53;20185.54;
2018-02-02;20185.54;20209.64;19962.46;19962.46;
2018-02-05;19954.47;19954.47;19647.97;19690.49;
2018-02-06;19690.49;19690.49;19126.2;19262.56;
2018-02-07;19262.56;19723.57;19262.56;19691.65;
2018-02-08;19691.65;19691.65;19327.69;19327.69;
2018-02-09;19327.69;19327.69;19165.89;19217.49;
2018-02-12;19217.49;19490.68;19217.49;19379.33;
2018-02-13;19379.33;19422.54;19307.73;19320.08;
2018-02-14;19320.08;19482.75;19296.16;19448.38;
2018-02-15;19448.38;19667.68;19448.38;19574.76;
2018-02-16;19574.76;19749.74;19574.76;19733.64;
2018-02-19;19733.64;19788.74;19653.57;19653.57;
2018-02-20;19653.57;19823.53;19653.57;19802.91;
2018-02-21;19802.91;19803.59;19674.98;19788.89;
2018-02-22;19788.89;19788.89;19598.38;19736.06;
2018-02-23;19736.06;19804.5;19729.95;19801.05;
2018-02-26;19801.05;19899.91;19801.05;19828.73;
2018-02-27;19828.73;19966.7;19828.73;19875.78;
2018-02-28;19875.78;19875.78;19687.27;19687.27;
2018-03-01;19687.27;19713.02;19516.22;19551.7;
2018-03-02;19551.7;19551.7;19363.8;19386.54;
2018-03-05;19385.99;19567.61;19377.45;19567;
2018-03-06;19567;19726.74;19567;19690.31;
2018-03-07;19690.31;19775.47;19635.74;19774.17;
2018-03-08;19774.17;19976.92;19760.8;19968.01;
2018-03-09;19968.01;20085.07;19968.01;20085.07;
2018-03-12;20085.07;20184.94;20049.4;20117.53;
2018-03-13;20117.53;20127.72;19843.51;19863.23;
2018-03-14;19863.23;19958.37;19813.3;19820.12;
2018-03-15;19820.12;19866.74;19736.3;19828.41;
2018-03-16;19828.41;19882.95;19729.3;19804.9;
2018-03-19;19804.9;19844.78;19677.44;19694.77;
2018-03-20;19694.77;19765.74;19668.16;19723.56;
2018-03-21;19723.56;19732.16;19618.36;19668.04;
2018-03-22;19668.04;19680.26;19345.34;19393.89;
2018-03-23;19393.89;19393.89;19091.15;19319.48;
2018-03-26;19319.48;19371.48;19145.83;19187.09;
2018-03-27;19187.09;19448.42;19187.09;19389.13;
2018-03-28;19389.13;19389.13;19165.7;19356.59;
2018-03-29;19356.59;19507.68;19356.59;19460.47;
2018-04-03;19460.47;19460.47;19245.47;19398.01;
2018-04-04;19398.01;19398.01;19199.89;19264.22;
2018-04-05;19264.22;19576.17;19264.22;19576.17;
2018-04-06;19576.17;19585.15;19486.28;19530.17;
2018-04-09;19530.17;19641.16;19435.83;19484.35;
2018-04-10;19484.35;19675.48;19484.35;19675.48;
2018-04-11;19675.48;19708.27;19575.35;19654.96;
2018-04-12;19654.96;19780.17;19616.32;19772.93;
2018-04-13;19772.93;19891.76;19726.73;19838.54;
2018-04-16;19838.54;19875.18;19771.52;19771.52;
2018-04-17;19771.52;19863.81;19771.52;19829.39;
2018-04-18;19829.39;20026.47;19829.39;20012.01;
2018-04-19;20012.01;20164.93;20004.67;20147.16;
2018-04-20;20147.16;20249.18;20147.16;20220.77;
2018-04-23;20220.77;20325.41;20220.77;20316.37;
2018-04-24;20316.37;20325.9;20166.67;20195.31;
2018-04-25;20195.31;20195.31;19985.52;20019.08;
2018-04-26;20019.08;20146.91;19994.71;20137.62;
2018-04-27;20137.62;20319.83;20137.32;20271.63;
2018-04-30;20271.63;20370.2;20271.16;20285.05;
2018-05-01;20284.52;20414.75;20279.16;20348.32;
2018-05-02;20348.32;20536.7;20348.32;20506.27;
2018-05-03;20506.27;20514.74;20345.93;20365.87;
2018-05-04;20365.87;20488.33;20365.87;20421.88;
2018-05-08;20421.88;20606.47;20421.88;20594.72;
2018-05-09;20594.72;20681.95;20555.91;20681.95;
2018-05-10;20681.95;20747.22;20653.46;20699.41;
2018-05-11;20699.41;20816.86;20699.41;20785.56;
2018-05-14;20785.56;20834.07;20734.18;20800.95;
2018-05-15;20800.95;20861.93;20767.32;20784.92;
2018-05-16;20784.92;20859.8;20772.17;20828.79;
2018-05-17;20828.79;21042.29;20778.45;21019.44;
2018-05-18;21019.44;21054.58;20922.44;20989.77;
2018-05-21;20989.77;21150.84;20989.77;21137.66;
2018-05-22;21137.66;21243.14;21136.54;21191.44;
2018-05-23;21191.44;21191.44;20995.21;21004.9;
2018-05-24;21004.41;21089.26;20989.49;20989.49;
2018-05-25;20989.49;21134.03;20989.49;21110.53;
2018-05-29;21110.53;21110.53;20746.76;20746.76;
2018-05-30;20746.76;20825.4;20706.12;20822.67;
2018-05-31;20822.67;20947.35;20803.97;20846.26;
2018-06-01;20846.26;21038.95;20846.26;20984.92;
2018-06-04;20984.92;21111.42;20984.92;21110.6;
2018-06-05;21110.6;21134.05;21051.86;21051.86;
2018-06-06;21051.86;21171.79;21051.86;21171.4;
2018-06-07;21171.4;21278.51;21148.02;21154.71;
2018-06-08;21154.71;21192.18;21027.73;21160.54;
2018-06-11;21160.54;21338.86;21159.81;21318.77;
2018-06-12;21318.77;21371.54;21223.96;21241.64;
2018-06-13;21241.64;21307.65;21212.98;21232.87;
2018-06-14;21232.87;21353.06;21072.57;21324.02;
2018-06-15;21324.02;21324.02;21005.52;21005.52;
2018-06-18;21005.52;21022.9;20925.52;20999.6;
2018-06-19;20999.6;20999.6;20761.47;20835.78;
2018-06-20;20835.78;21027.78;20835.78;20926.38;
2018-06-21;20937.86;20993.67;20717.24;20729.05;
2018-06-22;20729.05;21009.89;20729.05;21009.89;
2018-06-25;21009.89;21009.89;20768.28;20774.42;
2018-06-26;20774.42;20875.61;20731.31;20757.21;
2018-06-27;20757.21;20862.22;20624.44;20844.14;
2018-06-28;20844.14;20844.14;20591.35;20684.16;
2018-06-29;20684.16;20860.55;20684.16;20830.97;
2018-07-02;20830.97;20830.97;20554.69;20605.86;
2018-07-03;20605.86;20710.82;20605.75;20665.22;
2018-07-04;20642.81;20652.51;20584.25;20652.51;
2018-07-05;20652.56;20705.86;20566.98;20621.09;
2018-07-06;20624.89;20681.45;20567.35;20618.34;
2018-07-09;20643.18;20842.4;20643.18;20821.16;
2018-07-10;20821.36;20883.18;20805.4;20851.56;
2018-07-11;20809.98;20809.98;20576.15;20642.27;
2018-07-12;20644.35;20798.23;20614.9;20779.77;
2018-07-13;20808.54;20943.11;20808.54;20813.12;
2018-07-16;20815.25;20935.04;20800.55;20800.55;
2018-07-17;20802.09;20903.53;20786.53;20871.27;
2018-07-18;20882.79;21028.33;20882.79;20984.2;
2018-07-19;20978.9;20984.66;20864.73;20907.16;
2018-07-20;20876.78;20944.56;20790.81;20925.68;
2018-07-23;20914.51;20914.51;20759.94;20770.38;
2018-07-24;20771.27;20929.04;20767.28;20852.87;
2018-07-25;20861.08;20877.78;20715.29;20753.6;
2018-07-26;20756.09;20795.93;20704.65;20768.61;
2018-07-27;20756.48;20868.94;20752.18;20868.94;
2018-07-30;20851.99;20923.45;20798.38;20878.25;
2018-07-31;20883.26;20939.82;20832.78;20877.87;
2018-08-01;20836.83;20854.12;20719.4;20801.47;
2018-08-02;20796;20796;20548.97;20548.97;
2018-08-03;20581.52;20698.49;20556.73;20635.33;
2018-08-06;20659.18;20698.42;20620.68;20639.38;
2018-08-07;20650.65;20727.58;20632.55;20675.64;
2018-08-08;20707.3;20774.07;20652.32;20770.64;
2018-08-09;20780.1;20827.53;20729.88;20806.21;
2018-08-10;20805.55;20805.55;20635.64;20667.45;
2018-08-13;20634.8;20634.8;20533.06;20575.11;
2018-08-14;20599.5;20682.1;20509.76;20509.76;
2018-08-15;20521.8;20579.39;20283.42;20320.35;
2018-08-16;20327.31;20495.84;20327.31;20462.26;
2018-08-17;20440.62;20473.09;20368.37;20444.36;
2018-08-20;20447.36;20636.69;20447.36;20531.15;
2018-08-21;20527.54;20661.09;20510.09;20642.86;
2018-08-22;20628.83;20698.37;20603.78;20642.5;
2018-08-23;20626.92;20715.62;20626.92;20665.47;
2018-08-24;20662.03;20702.3;20645.97;20691.41;
2018-08-28;20733.36;20894.53;20733.36;20849.24;
2018-08-29;20848.12;20883.8;20712.94;20736.88;
2018-08-30;20736.61;20739.87;20605.47;20691.75;
2018-08-31;20691.19;20769.9;20647.18;20689;
2018-09-03;20689;20734.57;20657.29;20695.85;
2018-09-04;20708.13;20783.91;20522.5;20548.61;
2018-09-05;20550.56;20550.56;20335.34;20388.47;
2018-09-06;20382.43;20388.47;20246.07;20283.49;
2018-09-07;20288.15;20296.69;20050.94;20209.61;
2018-09-10;20210.11;20259.83;20180.91;20259.83;
2018-09-11;20269.46;20269.46;20142.82;20226.42;
2018-09-12;20227.92;20389.55;20227.92;20380.53;
2018-09-13;20375.62;20380.74;20219.08;20243.61;
2018-09-14;20259.72;20381.84;20259.72;20375.87;
2018-09-17;20372.09;20392.57;20310.08;20374.39;
2018-09-18;20377.13;20483.39;20371.17;20458.27;
2018-09-19;20479.68;20533.81;20479.68;20500.45;
2018-09-20;20526.67;20551.26;20493.85;20551.26;
2018-09-21;20562.75;20648.53;20561.68;20590.36;
2018-09-24;20576.56;20605.77;20486.97;20488.07;
2018-09-25;20494.19;20558.63;20454.22;20461.06;
2018-09-26;20460.95;20473.03;20414.48;20436.48;
2018-09-27;20441.34;20453.98;20335.78;20374.21;
2018-09-28;20373.32;20390.63;20281.41;20307.04;
2018-10-01;20316.15;20475.13;20312.5;20401.21;
2018-10-02;20400.5;20400.5;20257.46;20264.86;
2018-10-03;20276.62;20351.16;20276.62;20300;
2018-10-04;20300;20300;20084.44;20088.7;
2018-10-05;20100.66;20112.29;19903.3;19918.03;
2018-10-08;19906.25;19917.49;19646.08;19646.08;
2018-10-09;19645.99;19714.29;19474.21;19549.6;
2018-10-10;19560.36;19563.12;19239.16;19239.16;
2018-10-11;19187.25;19187.25;18827.75;18827.75;
2018-10-12;18909.75;19110.56;18909.75;18973.45;
2018-10-15;18961.28;18961.28;18759.56;18803.45;
2018-10-16;18819.6;19149.87;18819.6;19149.87;
2018-10-17;19167.3;19207.81;18950.19;19013.97;
2018-10-18;19016.63;19082.72;18961.35;18961.35;
2018-10-19;18957.42;18957.42;18778.24;18795.75;
2018-10-22;18792.15;18929.86;18751.73;18758.22;
2018-10-23;18753.16;18753.16;18316.59;18352.12;
2018-10-24;18408.39;18617.97;18386.48;18406.48;
2018-10-25;18354.95;18541.07;18206.74;18531.53;
2018-10-26;18488.08;18488.08;18263.63;18352.9;
2018-10-29;18355.91;18796.17;18355.91;18566.82;
2018-10-30;18589.54;18711.12;18514.83;18667.73;
2018-10-31;18681.44;18991.11;18681.44;18917.68;
2018-11-01;18899.6;19233.6;18869.13;19171.93;
2018-11-02;19348.31;19495.04;19311.84;19325.73;
2018-11-05;19305.13;19305.13;19050.71;19063.71;
2018-11-06;19079.35;19136.33;19026.02;19043.65;
2018-11-07;19047.64;19217.63;19046.52;19147.22;
2018-11-08;19151.6;19320.43;19151.6;19257.08;
2018-11-09;19230.4;19230.4;19088.53;19106.61;
2018-11-12;19211.39;19254.11;18811.58;18811.58;
2018-11-13;18823.4;18998.1;18823.4;18985.73;
2018-11-14;18983.29;19085.38;18859.98;18910.14;
2018-11-15;18923.47;19046.97;18497.34;18662.21;
2018-11-16;18665.79;18822.68;18559.87;18589.09;
2018-11-19;18587.68;18748.55;18525.15;18540.09;
2018-11-20;18535.42;18602.51;18300.5;18366.36;
2018-11-21;18381.58;18584.94;18317.72;18584.94;
2018-11-22;18570.77;18588.35;18409.48;18530;
2018-11-23;18530;18577.64;18455.14;18533.01;
2018-11-26;18532.68;18759.65;18532.68;18719.12;
2018-11-27;18717.78;18752.96;18610.3;18660.89;
2018-11-28;18673.46;18735.15;18606.12;18639.73;
2018-11-29;18634.95;18754.04;18609.03;18609.03;
2018-11-30;18609;18629;18458.7;18480.8;
2018-12-03;18480.83;18774.23;18480.83;18563.85;
2018-12-04;18557.79;18574.07;18329.64;18329.64;
2018-12-05;18293.54;18385.08;18088.8;18271.1;
2018-12-06;18240.75;18240.75;17716.18;17753.31;
2018-12-07;17753.54;18006.72;17753.54;17844.11;
2018-12-10;17833.08;17833.08;17492.31;17492.31;
2018-12-11;17524.52;17795.43;17486.02;17653.26;
2018-12-12;17674.92;17993.64;17637.77;17988.97;
2018-12-13;18023.79;18036.18;17818.56;17818.56;
2018-12-14;17761.14;17761.14;17592.83;17666.91;
2018-12-17;17673.96;17673.96;17416.92;17416.96;
2018-12-18;17417.69;17596.06;17309.35;17495.04;
2018-12-19;17492.03;17652.59;17428.05;17604.5;
2018-12-20;17487.9;17596.33;17245.94;17446.94;
2018-12-21;17434.1;17466.99;17355.59;17442.98;
2018-12-24;17416.39;17416.39;17312.18;17312.18;
2018-12-27;17320.79;17454.84;17054.91;17090.47;
2018-12-28;17137.73;17465.05;17137.73;17465.05;
2018-12-31;17466.26;17562.94;17466.26;17502.05;
2019-01-02;17494.28;17586.7;17250.13;17586.7;
2019-01-03;17585.59;17586.01;17437.7;17438.91;
2019-01-04;17464.4;17795.88;17464.4;17795.88;
2019-01-07;17828.36;17976.15;17828.36;17976.15;
2019-01-08;17975.37;18283.23;17975.37;18175.79;
2019-01-09;18178.75;18433.22;18178.75;18413.71;
2019-01-10;18413.81;18452.11;18354.33;18435.62;
2019-01-11;18468.94;18554.37;18458.59;18542.31;
2019-01-14;18529.82;18529.82;18314.91;18417.58;
2019-01-15;18429.16;18465.34;18356.45;18429.77;
2019-01-16;18447.93;18503.07;18422.74;18486.73;
2019-01-17;18463.6;18537.32;18402.38;18537.32;
2019-01-18;18546.05;18771.16;18546.05;18764.47;
2019-01-21;18754.74;18784.1;18720.46;18762.83;
2019-01-22;18759.17;18807.67;18631.07;18681.59;
2019-01-23;18680.99;18680.99;18558.36;18582.86;
2019-01-24;18583.17;18653.28;18564.08;18627.63;
2019-01-25;18623.6;18690.13;18621.34;18643.58;
2019-01-28;18634.17;18676.69;18534.68;18534.68;
2019-01-29;18523.4;18745.96;18510.84;18702.61;
2019-01-30;18706.95;18828.28;18675.21;18827.97;
2019-01-31;18818.02;18947.44;18685.23;18711.75;
2019-02-01;18727.21;18817.45;18665.17;18811.37;
2019-02-04;18804.82;18864.61;18796;18848.81;
2019-02-05;18866.27;18996.02;18861.65;18996.02;
2019-02-06;18985.21;19088.22;18926.42;19073.41;
2019-02-07;19072.77;19072.77;18799.26;18799.26;
2019-02-08;18780.63;18801.1;18652.88;18652.88;
2019-02-11;18661.11;18846.08;18661.11;18831.78;
2019-02-12;18844;18895.28;18789;18824.78;
2019-02-13;18823.5;18993.68;18810.29;18972.62;
2019-02-14;18962.25;19021.28;18856.9;18898.2;
2019-02-15;18908.79;19030.45;18866.17;18987.23;
2019-02-18;18985.56;19146.46;18949.1;19127.28;
2019-02-19;19123.16;19123.16;19016.51;19068.89;
2019-02-20;19053.17;19202.03;19034.52;19202.03;
2019-02-21;19202.61;19252.98;19168.55;19236.88;
2019-02-22;19237.43;19322.68;19237.43;19269.59;
2019-02-25;19269.06;19272.73;19158.83;19246.98;
2019-02-26;19222.58;19327.35;19149.87;19270.68;
2019-02-27;19248.18;19248.18;19116.5;19153.75;
2019-02-28;19139.93;19201.41;19040.24;19181.35;
2019-03-01;19213.79;19399.65;19213.79;19399.65;
2019-03-04;19424.07;19476.74;19387.18;19411.43;
2019-03-05;19396.26;19447.29;19376.3;19443.14;
2019-03-06;19445.18;19452.45;19357.17;19359.31;
2019-03-07;19354.1;19354.1;19136.8;19183.82;
2019-03-08;19180.26;19180.26;18984.46;19047.67;
2019-03-11;19063.01;19136.69;19033.05;19093.06;
2019-03-12;19096.35;19232.4;19096.35;19143.96;
2019-03-13;19112.69;19181.56;19090.36;19180.09;
2019-03-14;19176.31;19344.54;19149.3;19283.06;
2019-03-15;19304.31;19495.58;19304.31;19491.03;
2019-03-18;19491.03;19558.34;19397.96;19486.7;
2019-03-19;19485.06;19556.81;19456.82;19551.29;
2019-03-20;19555.96;19560.1;19380.45;19388.98;
2019-03-21;19389.67;19389.67;19217.72;19347.58;
2019-03-22;19359.97;19413.09;18976.3;18998.46;
2019-03-25;18993.27;18993.27;18775.78;18799.56;
2019-03-26;18796.53;18955.51;18778.73;18896.24;
2019-03-27;18904.61;19010.87;18849.01;18893.74;
2019-03-28;18881.42;18988.51;18860.6;18908.59;
2019-03-29;18935.95;19117.61;18919.27;19117.49;
2019-04-01;19117.91;19246.66;19117.91;19238.76;
2019-04-02;19268.92;19329.27;19218.8;19329.27;
2019-04-03;19328.62;19563.44;19328.62;19563.44;
2019-04-04;19553.02;19553.02;19453.59;19507.33;
2019-04-05;19509.71;19551.55;19467.9;19538.3;
2019-04-08;19542.39;19548.65;19483.24;19517.21;
2019-04-09;19508.12;19518.99;19428.12;19433.76;
2019-04-10;19437.99;19531.28;19421.63;19484.84;
2019-04-11;19493.95;19621.18;19493.95;19621.18;
2019-04-12;19658.81;19721.75;19543.87;19711.71;
2019-04-15;19713.78;19822.36;19713.78;19807.09;
2019-04-16;19835.21;19930.02;19821.34;19923.38;
2019-04-17;19922.41;19957.43;19858.13;19858.13;
2019-04-18;19845.87;19845.87;19764.44;19835.93;
2019-04-23;19838.27;19908.02;19800.86;19908.02;
2019-04-24;19906.27;19993.67;19879.9;19993.67;
2019-04-25;20001.69;20008.83;19852.34;19871.05;
2019-04-26;19871.65;19922.5;19797.86;19856.87;
2019-04-29;19857.83;19959.39;19857.83;19911.2;
2019-04-30;19912.79;19913.4;19795.85;19824.81;
2019-05-01;19841.73;19878.4;19784.73;19813.74;
2019-05-02;19807.77;19807.77;19675.13;19686.66;
2019-05-03;19707.92;19746.22;19640.83;19705.17;
2019-05-07;19708.72;19708.72;19439;19465.69;
2019-05-08;19447.16;19548.49;19429.69;19531.91;
2019-05-09;19535.39;19537.83;19266.03;19285.58;
2019-05-10;19293.81;19470.85;19293.81;19366.8;
2019-05-13;19327.24;19327.24;19126.88;19126.88;
2019-05-14;19158.26;19367.42;19158.26;19367.42;
2019-05-15;19387.4;19453.13;19311.8;19369.77;
2019-05-16;19375.25;19533.02;19365.96;19530.65;
2019-05-17;19531.06;19542.85;19436.03;19498.61;
2019-05-20;19493.76;19493.76;19318.68;19335.59;
2019-05-21;19339.89;19480.92;19339.89;19436.36;
2019-05-22;19436.23;19508.71;19300.71;19307.27;
2019-05-23;19299.25;19299.25;19008.81;19031.21;
2019-05-24;19033.99;19170.66;19033.99;19127.26;
2019-05-28;19114.76;19228.66;19114.76;19204.93;
2019-05-29;19142.42;19142.42;18946.11;18946.11;
2019-05-30;18949.16;19122.69;18949.16;19111.51;
2019-05-31;19101.4;19101.4;18905.81;18970.25;
2019-06-03;18963.86;18963.86;18774.06;18877.17;
2019-06-04;18871.77;19008.16;18756.2;19008.16;
2019-06-05;19001.4;19193.01;19001.4;19072.17;
2019-06-06;19070.07;19138.66;19005.2;19065.52;
2019-06-07;19067.13;19232.39;19067.13;19232.39;
2019-06-10;19240.05;19311.27;19240.05;19309.6;
2019-06-11;19312.23;19360.8;19280.91;19325.72;
2019-06-12;19310.17;19310.17;19187.42;19250.06;
2019-06-13;19248.74;19264.59;19151.74;19172.37;
2019-06-14;19178.37;19193.22;19095.48;19118.34;
2019-06-17;19154.78;19189.95;19117.12;19157.61;
2019-06-18;19152.44;19355.92;19074.59;19311.79;
2019-06-19;19313.79;19340.29;19241.93;19245.46;
2019-06-20;19244.45;19435.76;19244.45;19384.13;
2019-06-21;19380.77;19425.21;19306.37;19324.6;
2019-06-24;19324.1;19394.33;19299.68;19299.68;
2019-06-25;19289.95;19289.95;19172.29;19286.51;
2019-06-26;19270.95;19296.07;19236.46;19260.39;
2019-06-27;19261.14;19324.33;19228.69;19314.46;
2019-06-28;19315.17;19462.1;19315.17;19462.1;
2019-07-01;19483.74;19666.03;19483.74;19634.66;
2019-07-02;19663.34;19689.5;19598.56;19659.33;
2019-07-03;19671.98;19793.35;19671.98;19790.83;
2019-07-04;19787.28;19818.67;19781.6;19797.61;
2019-07-05;19803.86;19836.49;19638.3;19655.27;
2019-07-08;19655.01;19700.1;19566.04;19581.47;
2019-07-09;19575.8;19575.8;19419.54;19467.37;
2019-07-10;19474.61;19480.29;19409.05;19419.38;
2019-07-11;19428.13;19510.47;19428.13;19443.16;
2019-07-12;19443.66;19559.64;19443.66;19551.83;
2019-07-15;19557.77;19634.76;19556.01;19584.14;
2019-07-16;19583.47;19673.99;19535.35;19656.05;
2019-07-17;19649.03;19687.36;19581.13;19614.2;
2019-07-18;19611.51;19611.51;19530.87;19535.13;
2019-07-19;19535.76;19640.22;19535.76;19621.66;
2019-07-22;19621.57;19697.76;19585.53;19648.01;
2019-07-23;19673.22;19771.41;19673.22;19752.34;
2019-07-24;19788.13;19855.74;19758.31;19787.78;
2019-07-25;19843.9;19915.47;19763.25;19820.35;
2019-07-26;19824.41;19886.53;19817.81;19857.94;
2019-07-29;19853.55;19957.37;19847.58;19886.7;
2019-07-30;19887.02;19932.93;19758.91;19774.82;
2019-07-31;19776.34;19778.24;19666.52;19666.52;
2019-08-01;19638.77;19681.22;19573.66;19634.31;
2019-08-02;19601.55;19601.55;19253.17;19253.17;
2019-08-05;19244.28;19244.28;18840.94;18871.42;
2019-08-06;18862.18;19032.91;18846.2;18846.2;
2019-08-07;18851.31;19010.7;18851.31;18941;
2019-08-08;18951.54;19137.61;18951.54;19137.61;
2019-08-09;19142.93;19205.61;19078.89;19092.15;
2019-08-12;19101.69;19217.54;18913;18913;
2019-08-13;18919.08;19037.08;18804.71;19008.18;
2019-08-14;19011.67;19028.06;18713.8;18731.05;
2019-08-15;18779.84;18828.51;18559.4;18640.65;
2019-08-16;18641.8;18821.85;18640.68;18821.85;
2019-08-19;18825.14;19097.97;18825.14;19097.97;
2019-08-20;19097.22;19160.1;19003.17;19008.09;
2019-08-21;19022.33;19207.75;19019.98;19207.75;
2019-08-22;19197.53;19208.89;19137.13;19205.32;
2019-08-23;19295.34;19414.74;19236.13;19236.13;
2019-08-27;19245.73;19341.29;19204.94;19335.88;
2019-08-28;19323.78;19323.78;19123.38;19202.99;
2019-08-29;19200.91;19292.5;19118.8;19292.5;
2019-08-30;19288.45;19437.72;19268.06;19393.63;
2019-09-02;19386.99;19516.59;19380.56;19481.55;
2019-09-03;19478.98;19491.4;19377.4;19464.14;
2019-09-04;19502.56;19640.86;19502.56;19619.11;
2019-09-05;19619.46;19650.1;19577.14;19649.56;
2019-09-06;19652.85;19705.52;19619.9;19705.52;
2019-09-09;19721.92;19794.31;19650.3;19678.45;
2019-09-10;19679;19738.86;19649.99;19738.86;
2019-09-11;19749.2;20028.81;19749.2;19982.16;
2019-09-12;20000.29;20049.03;19891.28;19962.57;
2019-09-13;19962.99;20195.75;19942.17;20195.75;
2019-09-16;20198.44;20206.77;20024.19;20060.3;
2019-09-17;20054.56;20055.73;19969.63;20040.54;
2019-09-18;20045.44;20103.74;20028.79;20054.43;
2019-09-19;20053.95;20109.96;20039.08;20089.46;
2019-09-20;20092.32;20225.99;20083.83;20169.4;
2019-09-23;20172.21;20187.78;19955.76;20043.79;
2019-09-24;20009.11;20035.78;19906.89;19919.07;
2019-09-25;19901.13;19901.13;19682.77;19774.92;
2019-09-26;19760.72;19903.86;19737.76;19818.61;
2019-09-27;19828.68;19970.95;19828.68;19970.95;
2019-09-30;19976.43;19997.59;19911.83;19936.67;
2019-10-01;19949.96;20025.5;19862.26;19872.82;
2019-10-02;19868.95;19868.95;19476.91;19476.91;
2019-10-03;19481.04;19500.28;19235.76;19348.16;
2019-10-04;19358.66;19480.37;19324.59;19480.37;
2019-10-07;19481.36;19492.32;19375.14;19420.24;
2019-10-08;19448.21;19498.97;19200.9;19200.9;
2019-10-09;19211.57;19258.53;19160.45;19171.6;
2019-10-10;19173.91;19236.75;19080.28;19235.72;
2019-10-11;19251.49;20043.93;19251.49;20041.71;
2019-10-14;19744.66;19929.9;19736.23;19929.9;
2019-10-15;19943.4;20315.69;19939.14;20196.97;
2019-10-16;20187.46;20242.46;19959.42;20187.96;
2019-10-17;20173.63;20438.78;20075.56;20221.11;
2019-10-18;20215.33;20298.96;20164.64;20228.53;
2019-10-21;20214.67;20373.85;20153.2;20308.79;
2019-10-22;20301.49;20334.01;20178.92;20181.91;
2019-10-23;20163.72;20212.15;20084.82;20180.94;
2019-10-24;20191.49;20255.95;20105.99;20152.15;
2019-10-25;20145.33;20153.43;19970.43;20103.51;
2019-10-28;20098.59;20214.46;20081.83;20210.16;
2019-10-29;20210.14;20210.14;20108.45;20168.33;
2019-10-30;20163.76;20168.67;20043.17;20115.1;
2019-10-31;20120.79;20154.6;20021.5;20021.5;
2019-11-01;20048.38;20158.77;20036.16;20158.77;
2019-11-04;20206.22;20270.29;20206.22;20249.72;
2019-11-05;20257.42;20294.99;20216.96;20294.99;
2019-11-06;20307.1;20308.21;20157.16;20216.59;
2019-11-07;20231.61;20439.32;20231.61;20433.22;
2019-11-08;20412.45;20423.7;20312.98;20357.63;
2019-11-11;20357.63;20418.46;20225.91;20410.03;
2019-11-12;20410.03;20433.76;20336.1;20427.17;
2019-11-13;20397.94;20397.94;20206.3;20289.78;
2019-11-14;20290.13;20311.98;20231.7;20231.8;
2019-11-15;20236.73;20404.4;20165.2;20404.4;
2019-11-18;20401.7;20521.54;20388.8;20440.5;
2019-11-19;20479.55;20671.83;20479.55;20528.48;
2019-11-20;20512.54;20512.54;20368.21;20475.25;
2019-11-21;20455.87;20455.87;20240.82;20369.86;
2019-11-22;20377.55;20508.48;20347.11;20485.81;
2019-11-25;20497.39;20703.17;20497.39;20703.17;
2019-11-26;20705.19;20864.92;20686.1;20864.92;
2019-11-27;20863.9;20959.51;20807.12;20954.32;
2019-11-28;20943.16;21029.23;20888.76;21023.55;
2019-11-29;21024.56;21024.56;20812.6;20812.6;
2019-12-02;20819.14;20869.65;20655.81;20700.21;
2019-12-03;20696.85;20705.87;20395.38;20500.93;
2019-12-04;20492.36;20665.48;20466.05;20665.48;
2019-12-05;20663.29;20737.87;20616.64;20707.33;
2019-12-06;20750.5;20933.03;20739.36;20933.03;
2019-12-09;20925.74;20933.81;20802.1;20922.64;
2019-12-10;20927.05;20927.05;20715.11;20781.09;
2019-12-11;20777.09;20791.05;20461.2;20647.11;
2019-12-12;20647.7;20821.2;20647.7;20793.03;
2019-12-13;20925.11;21907.19;20925.11;21507.79;
2019-12-16;21513.7;21935.33;21513.7;21920.69;
2019-12-17;21914.74;21914.74;21543.11;21690.2;
2019-12-18;21682.92;21691.37;21539.29;21663.13;
2019-12-19;21648.4;21686.82;21614.55;21666.14;
2019-12-20;21666.84;21683.03;21570.36;21674.3;
2019-12-23;21680.18;21928.21;21680.18;21843.35;
2019-12-24;21832.19;21981.09;21824.31;21981.09;
2019-12-27;21981.77;22058.99;21950.28;22058.99;
2019-12-30;22052.95;22062.48;21929.06;21936.26;
2019-12-31;21949.85;21965.81;21883.42;21883.42;
2020-01-02;21885.5;22114.11;21883.94;22108.29;
2020-01-03;22085.33;22085.33;21868.87;21988.19;
2020-01-06;21982.59;21982.59;21695.32;21760.53;
2020-01-07;21769.45;21899.11;21769.45;21832.68;
2020-01-08;21804.84;21804.84;21614.1;21651.92;
2020-01-09;21702.63;21759.97;21601.85;21643.07;
2020-01-10;21665.9;21701.02;21566.67;21566.67;
2020-01-13;21573.4;21816.61;21573.4;21716.76;
2020-01-14;21722.46;21822.58;21703.4;21756.05;
2020-01-15;21767.45;21829.75;21647.77;21713.11;
